,Links
246,https://www.agillemed.com.br/sandostatin-0-1mg-inj-cx-5amp-x-1ml
247,https://www.agillemed.com.br/sandostatin-0-5mg-inj-cx-5amp-x-1ml
248,https://www.agillemed.com.br/sandostatin-lar-20mg-fa-1ser-dil-2-0ml
249,https://www.agillemed.com.br/sandostatin-lar-30mg-fa-1ser-dil-2-0ml
250,https://www.agillemed.com.br/fauldoxo-10mg-ml-sol-inj-fa-x-5ml
251,https://www.agillemed.com.br/stelara-45mg-sol-inj-fa-x-0-5ml
252,https://www.agillemed.com.br/sprycel-100mg-cx-30-comp
253,https://www.agillemed.com.br/mabthera-1400mg-sol-inj-1fa-x-11-7ml
254,https://www.agillemed.com.br/orencia-sc-125mg-x-4-ser-pree-disp-ext
255,https://www.agillemed.com.br/xtandi-40mg-cap-mole-bols-al-bl-pl-as-trans-x120
256,https://www.agillemed.com.br/mesilato-de-imatinibe-100-mg-cristalia
257,https://www.agillemed.com.br/citrato-de-tamoxifeno-20mg-com-30-comprimidos
258,https://www.agillemed.com.br/desferal-500mg-5fra-dil
259,https://www.agillemed.com.br/acido-zoledronico-4-mg-po-liof-inj-1fa
260,https://www.agillemed.com.br/sprycel-20mg-cx-60-comp
261,https://www.agillemed.com.br/mesilato-de-imatinibe-400-mg-c-30-caps
262,https://www.agillemed.com.br/ddavp-4mcg-ml-sol-inj-x-10amp-1ml
263,https://www.agillemed.com.br/forteo-colter-pen-250mcg-ml-sol-inj-x-2-4ml-sist-a
264,https://www.agillemed.com.br/kadcyla-100mg-po-liof-sol-inj-fa
265,https://www.agillemed.com.br/jakavi-ruxolitinibe-5mg-com-rev-bl-al-plas-x60-l
266,https://www.agillemed.com.br/jakavi-20-mg-caixa-60-comprimidos
267,https://www.agillemed.com.br/jakavi-15-mg-cx-60-comp
268,https://www.agillemed.com.br/implanon-nxt-68mg-bl-1-aplic-implante
269,https://www.agillemed.com.br/exjade-500mg-com-28-comprimidos
270,https://www.agillemed.com.br/suprahyal-duo-10mg-ml-sol-inj-ser-preench-x-2-5ml
271,https://www.agillemed.com.br/myfortic-360mg-cx-120-comp-rev
272,https://www.agillemed.com.br/myfortic-180mg-cx-120-comp-rev
273,https://www.agillemed.com.br/cimzia-200mg-ml-sol-inj-cx-2-ser-x-1ml-2-lencos-um
274,https://www.agillemed.com.br/enbrel-pfs-50-mg-sol-inj-4-ser-preench-c-agu-x-1
275,https://www.agillemed.com.br/synvisc-8-mg-c-1-ser-preenc-2-ml
276,https://www.agillemed.com.br/synvisc-one-seringa-com-6ml
277,https://www.agillemed.com.br/tafinlar-50mg-fr-120-cap
278,https://www.agillemed.com.br/sutent-50-0mg-c-28-cp
279,https://www.agillemed.com.br/sutent-25-0mg-c-28-cp
280,https://www.agillemed.com.br/sutent-12-5mg-c-28-cp
281,https://www.agillemed.com.br/anastrolibbs-1-mg-30-com-rev-or
282,https://www.agillemed.com.br/tamoxifeno-10mg-c-30-comprimidos-generico-sandoz
283,https://www.agillemed.com.br/tasigna-150-mg-cx-120-cap
284,https://www.agillemed.com.br/tasigna-200mg-cx-112-cap
285,https://www.agillemed.com.br/temozolomida-100mg-5cap
286,https://www.agillemed.com.br/temozolomida-20mg-5cap
287,https://www.agillemed.com.br/flutamidat-250mg-com-20-comprimidos
288,https://www.agillemed.com.br/hemax-10-000ui-com-1fra-e-dil-2ml
289,https://www.agillemed.com.br/tysabri-20mg-ml-inj-fa-15ml
290,https://www.agillemed.com.br/ganvirax-250mg-c-40capsulas
291,https://www.agillemed.com.br/corretal-150mg-cx-60-comp-rev
292,https://www.agillemed.com.br/valcyte-450mg-fr-60-comp
293,https://www.agillemed.com.br/votrient-200mg-fr-30-comp-rev
294,https://www.agillemed.com.br/votrient-400mg-30-ce
295,https://www.agillemed.com.br/zedora-440mg-po-liof-1-fa-dil
296,https://www.agillemed.com.br/zelboraf-240mg-cx-56-comp-rev
297,https://www.agillemed.com.br/actemra-20mg-1fa-x-4ml
298,https://www.agillemed.com.br/votrient-400mg-cx-60-comp-rev
299,https://www.agillemed.com.br/gilenya-0-5mg-cx-28-cap
300,https://www.agillemed.com.br/glivec-400mg-com-30-comprimidos
301,https://www.agillemed.com.br/glivec-100mg-com-60-comprimidos
302,https://www.agillemed.com.br/cellcept-500mg-cx-50-comp
303,https://www.agillemed.com.br/lanvis-40mg-cx-25-comp
304,https://www.agillemed.com.br/purinethol-50-mg-cx-25-comp
305,https://www.agillemed.com.br/gonapeptyl-daily-0-1mg-ml-sol-inj-cart-7-ser-x-1ml
306,https://www.agillemed.com.br/actemra-20mg-1fra-x-10ml
307,https://www.agillemed.com.br/mitexan-400mg-c-20-cp
308,https://www.agillemed.com.br/nexavar-200mg-com-60-comprimidos
309,https://www.agillemed.com.br/agrylin-0-5mg-com-100-capsulas
310,https://www.agillemed.com.br/fauldoxo-50mg-com-1-fra-de-25ml
311,https://www.agillemed.com.br/zytiga-250mg-cx-120-comp
312,https://www.agillemed.com.br/revolade-50mg-com-14-comprimidos
313,https://www.agillemed.com.br/avastin-400mg-com-1fra-x-16ml
314,https://www.agillemed.com.br/fauldvincri-1mg-caixa-com-5fra-x-1ml
315,https://www.agillemed.com.br/bicalutamida-50mg-com-30-comprimidos
316,https://www.agillemed.com.br/metrexato-2-5mg-com-24-comprimidos
317,https://www.agillemed.com.br/sandimmun-neoral-100mg-com-50-capsulas
318,https://www.agillemed.com.br/sandimmun-neoral-25mg-com-50-capsulas
319,https://www.agillemed.com.br/avastin-100mg-com-1fra-x-4ml
320,https://www.agillemed.com.br/rhophylac-300mcg-1ser-x-2-0ml
321,https://www.agillemed.com.br/neo-decapeptyl-3-75mg-com-1fra-e-dil-2ml
322,https://www.agillemed.com.br/sandimmun-neoral-100mg-com-1fra-x-50ml
323,https://www.agillemed.com.br/fauldfluor-2-5g-1fra-x-50ml
324,https://www.agillemed.com.br/mirena-52mg-com-1-endoceptivo
325,https://www.agillemed.com.br/flusan-50mg-ml-20fra-x-20ml
326,https://www.agillemed.com.br/alfaepoetina-10-000ui-com-1fra-x-1ml
327,https://www.agillemed.com.br/hepamax-s-5-000
328,https://www.agillemed.com.br/paclitaxel-100mg-20fra-x-16-7ml-g
329,https://www.agillemed.com.br/folinato-de-calcio-300mg-10fra-x-30ml-g
330,https://www.agillemed.com.br/paclitaxel-30mg-20fra-x-5ml-g
331,https://www.agillemed.com.br/genuxal-50mg-com-50-comprimidos
332,https://www.agillemed.com.br/norelbin-50mg-1fra-x-5ml
333,https://www.agillemed.com.br/herceptin
334,https://www.agillemed.com.br/pamidron-90mg-5fra-dil-10ml
335,https://www.agillemed.com.br/nolvadex-d-20mg-com-30-comprimidos
336,https://www.agillemed.com.br/rapamune-2mg-cx-30-drg
337,https://www.agillemed.com.br/stelara-45mg-sol-inj-1-ser-preenc-vd-trans-seg-0-5
338,https://www.agillemed.com.br/tarceva-150mg-com-30-comprimidos
339,https://www.agillemed.com.br/micofenolato-de-mofetila-500mg-com-50-comprimidos
340,https://www.agillemed.com.br/exjade-250mg-com-28-comprimidos
341,https://www.agillemed.com.br/aclasta-5mg-com-1fra-x-100ml
342,https://www.agillemed.com.br/eposido-100mg-10fra-x-5ml
343,https://www.agillemed.com.br/femara-2-5mg-com-28-comprimidos
344,https://www.agillemed.com.br/hytas-1000mg-1fra-x-10ml
345,https://www.agillemed.com.br/cloridrato-de-gencitabina-200mg-1fra-x-10ml-g
346,https://www.agillemed.com.br/citarabina-1000mg-1fra-x-10ml-g
347,https://www.agillemed.com.br/citarabina-500mg-1fra-x-5ml-g
348,https://www.agillemed.com.br/cloridrato-de-irinotecano-20mg-sol-inj-fr-x-5ml
349,https://www.agillemed.com.br/arimidex-1mg-com-28-comprimidos
350,https://www.agillemed.com.br/femigestrol-160mg-com-30-comprimidos
351,https://www.agillemed.com.br/acetato-de-ciproterona-50mg-com-20-comprimidos
352,https://www.agillemed.com.br/eritromax-10-000ui-com-1fra-x-1ml
353,https://www.agillemed.com.br/eritromax-4-000ui-1fra-x-1ml
354,https://www.agillemed.com.br/b-platin-450mg-com-1fra-x-45ml
355,https://www.agillemed.com.br/filgrastine-300mcg-com-1fra-x-1ml
356,https://www.agillemed.com.br/imunoglobulin-5-0g-1fra-x-100ml-kit
357,https://www.agillemed.com.br/oxaliplatina-100mg-c-1-fra-g
358,https://www.agillemed.com.br/mesna-400mg-50amp-x-4ml-g
359,https://www.agillemed.com.br/letrozol-2-5mg-com-30-comprimidos
360,https://www.agillemed.com.br/acido-zoledronico-4mg-com-1fra-x-5ml
361,https://www.agillemed.com.br/fauldfluor-500mg-5amp-x-10ml
362,https://www.agillemed.com.br/difenidrin-50mg-ml-25amp-x-1ml
363,https://www.agillemed.com.br/aromasin-25mg-c-30-cp
364,https://www.agillemed.com.br/lectrum-7-5mg-com-1-frasco-e-kit-adm
365,https://www.agillemed.com.br/lectrum-3-75mg-com-1-frasco-e-kit-adm
366,https://www.agillemed.com.br/anastrozol-1mg-com-30-comprimidos
367,https://www.agillemed.com.br/zoladex-3-6mg-com-1-seringa-pre-enchida
368,https://www.agillemed.com.br/cosentyx-150mg-ml-sol-inj-2-ser-x-1ml-2-can-aplic
369,https://www.agillemed.com.br/prograf-5mg-ml-sol-inj-c-10-amp
370,https://www.agillemed.com.br/keytruda-100mg-solucao-injetavel-ampola-4ml
371,https://www.agillemed.com.br/proexty-25mg-30-comprimidos
372,https://www.agillemed.com.br/iro-100mg-solucao-injetavel-ampola-5ml
373,https://www.agillemed.com.br/fumarato-de-dimetila-240mg-56-capsulas-generico-accord
374,https://www.agillemed.com.br/fluoracila-500mg-solucao-injetavel-ampola-10ml-generico-accord
375,https://www.agillemed.com.br/docetaxel-80mg-solucao-injetavel-ampola-4ml-generico-accord
376,https://www.agillemed.com.br/noxx-60mg-solucao-injetavel-10-seringas-preenchidas-0-6ml
377,https://www.agillemed.com.br/noxx-60mg-solucao-injetavel-10-seringas-preenchidas-0-6ml-sist-seguranca
378,https://www.agillemed.com.br/noxx-20mg-solucao-injetavel-10-seringas-preenchidas-0-2ml-sist-seguranca
379,https://www.agillemed.com.br/oxa-oxaliplatina-50mg-x-10ml
380,https://www.agillemed.com.br/oxa-oxaliplatina-100mg-x-20ml
381,https://www.agillemed.com.br/oxaliplatina-sol-inj-100mg20ml
382,https://www.agillemed.com.br/irinotecano-100mg-inj-fa
383,https://www.agillemed.com.br/leux-500mg-caps-1fr-x-100
384,https://www.agillemed.com.br/taxilan-300mg-6mgml-1fa-x-50ml
385,https://www.agillemed.com.br/noxx-40-mg-sol-inj-sciv-cx-10-ser-x-0-4ml-sist-se
386,https://www.agillemed.com.br/fumarato-de-dimetila-120mg-14-cap
387,https://www.agillemed.com.br/xolair-75mg-sol-inj-1-ser-preench-x-0-5ml
388,https://www.agillemed.com.br/lagevrio-200mg-40cap
389,https://www.agillemed.com.br/firazyr-10-mgml-1ser-x-3-ml-ag
390,https://www.agillemed.com.br/medicamentos-especiais/antibioticos-e-tratamento-de-infeccoes-em-geral/cubicin-500mg-1-amp
391,https://www.agillemed.com.br/medicamentos-especiais/todos-outros-medicamentos-especiais/alfaepoetina-4000ui-sol-inj-ct-12-fa-1ml
392,https://www.agillemed.com.br/medicamentos-especiais/antineoplasicos-tratamento-do-cancer-e-imunomoduladores/actemra-400mg20ml-fra-g
393,https://www.agillemed.com.br/medicamentos-especiais/antineoplasicos-tratamento-do-cancer-e-imunomoduladores/mtx-25mgml-sol-inj-fa-2ml
394,https://www.agillemed.com.br/genericos/medicamentos-especiais/antineoplasicos-tratamento-do-cancer-imunomoduladores/acetato-de-abiraterona-250mg-fr-120-comp
395,https://www.agillemed.com.br/zemplar-5-0mcgml-sol-inj-5-amp-x-1ml
396,https://www.agillemed.com.br/tecfidera-120mg-14-cap-lib-ret
397,https://www.agillemed.com.br/rydapt-25mg-cap-mole-ct-bl-al-al-x-112
398,https://www.agillemed.com.br/humira-20mg-sol-inj-2bl-ser-preench-0-2ml-env-len
399,https://www.agillemed.com.br/fasturtec-1-5mg-po-liof-cx-3-fa-x-1ml
400,https://www.agillemed.com.br/caberedux-0-5-mg-8-cpr
401,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/tepev-500mg-cx-100-cap-hosp
402,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/surfactantes-pulmonares/survanta-25mgml-fa-8ml
403,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/relaxantes-musculares-orais-injetaveis/succitrat-100-mg-po-inj-ivim-cx-10-fa-x-10-ml
404,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/olumiant-4-mg-com-rev-ct-bl-al-al-x-30
405,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/mtx-500-mg20-ml-sol-inj-1fa
406,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/imfinzi-120mg24ml-sol-inj
407,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/hycamtin-4mgg-po-liof-inj-1fa-x-4g
408,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/halaven-05mgml-sol-inj-fr-2ml
409,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/evozar-200-mg-fa-1-unid
410,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/evotaxel-100-mg-fa-1-unid
411,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/evoposdo-100-mg-fa-1-un
412,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/evolox-1-g-fa-1-unid
413,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/evoflubina-50-mg-fa-5-unid
414,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/eroxym-500mg-inj
415,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/antineoplasicos-imunossupressores-imunomuduladores-tratamento-cancer/eroxym-100mg-inj
416,https://www.agillemed.com.br/medicamentos/medicamentos-especiais/sangue-e-plasma/blaubimax-20-cx-10fa-x-50ml-seqp
417,https://www.agillemed.com.br/puregon-pen-300ui-x-1carp-0-480ml-6-agu
418,https://www.agillemed.com.br/exemestano-25mg-cx-30-comp-rev-
419,https://www.agillemed.com.br/evorubicin-50-mg-fa-1-unid
420,https://www.agillemed.com.br/sulfato-de-vincristina-1-mgml-sol-inj-fa-1ml
421,https://www.agillemed.com.br/simponi-50mg-sol-inj-1fa-4-0ml
422,https://www.agillemed.com.br/ozurdex-0-7mg
423,https://www.agillemed.com.br/lupron-depot-5mg-sol-inj-fa-x-2-8ml-14ser-15sach-a
424,https://www.agillemed.com.br/ifosfamida-2-gr-c10-fr
425,https://www.agillemed.com.br/genuxal-1g-cx-c1-fa
426,https://www.agillemed.com.br/genuxal-200mg-cx-c1-fr
427,https://www.agillemed.com.br/fiprima-60muml-sol-inj-l-ser-preench-0-5ml-sist
428,https://www.agillemed.com.br/fingolimode-0-5mg-28-cpr
429,https://www.agillemed.com.br/capecitabina-150mg-cx-120-comp-rev
430,https://www.agillemed.com.br/azacitidina-100-200mg-po-liof-sus-inj-fa
431,https://www.agillemed.com.br/androcur-50mg-c20comp-
432,https://www.agillemed.com.br/anastrozol-1mg-c-30-comp-ems
433,https://www.agillemed.com.br/andalan-classic-fast-load-cu-380-anticoncepcional
434,https://www.agillemed.com.br/prograf-5mg-com-50-comprimidos
435,https://www.agillemed.com.br/nplate-250mcg-po-liof-sol-inj-fa
436,https://www.agillemed.com.br/imuran-50mg-cx-100-comp-rev
437,https://www.agillemed.com.br/temozolomida-140-mg-fr-x-5-cap-gel
438,https://www.agillemed.com.br/survanta-25mg-ml-fa-x-8ml
439,https://www.agillemed.com.br/alburex-20-1fra-x-50ml
440,https://www.agillemed.com.br/entyvio-300mg-po-liof-inj-1fa
441,https://www.agillemed.com.br/encrise-20u-sol-inj-10amp-x-1ml
442,https://www.agillemed.com.br/xeljanz-5mg-com-rev-ct-fr-plas-opc-x-60
443,https://www.agillemed.com.br/glimatin-400mg-cx-c-30-cpr
444,https://www.agillemed.com.br/mabthera-100mg-com-2-fra-x-10ml
445,https://www.agillemed.com.br/tamoxifeno-20-mg-30-comp-generico
446,https://www.agillemed.com.br/stivarga-40mg-fr-84-comp-rev
447,https://www.agillemed.com.br/simponi-50mg-sol-inj-1ser-preench-x-0-5ml-caneta
448,https://www.agillemed.com.br/ferinject-50mg-ml-sol-inj-cx-1amp-x-10ml
449,https://www.agillemed.com.br/pegasys-180mcg-sol-inj-ser-preen-x-0-5ml
450,https://www.agillemed.com.br/fauldmetro-500mg-ml-sol-inj-fa-x-20-ml
451,https://www.agillemed.com.br/sandostatin-0-05mg-inj-cx-5amp-x-1ml
452,https://www.agillemed.com.br/c-platin-100-mg-sol-inj-fr-100-ml
453,https://www.agillemed.com.br/eprex-10-000ui-sol-inj-6-ser-preench-x-1-0ml-1-dis
454,https://www.agillemed.com.br/eprex-4000ui-sol-inj-6-ser-preench-x-0-4ml-1-disp
455,https://www.agillemed.com.br/vectibix-20mg-ml-sol-dil-infus-fa-x-5ml
456,https://www.agillemed.com.br/fauldmetro-1g-ml-sol-inj-fa-x-10-ml
457,https://www.agillemed.com.br/imuno-bcg-mycobacterium-bovis-bcg-40mg-cx-c-02-po
458,https://www.agillemed.com.br/orencia-inj-iv-250mg-c-1-fr-amp-serg
459,https://www.agillemed.com.br/prograf-1mg-com-100-comprimidos
460,https://www.agillemed.com.br/fauldmetro-5g-sol-inj-1fr-50ml
461,https://www.agillemed.com.br/imuran-50mg-c-50comp
462,https://www.agillemed.com.br/iressa-250mg-cx-30-comp-rev
463,https://www.agillemed.com.br/cancidas-70mg-cx-1fa
464,https://www.agillemed.com.br/fampyra-10mg-fr-28-comp-rev
465,https://www.agillemed.com.br/eligard-45mg-sus-inj-agu-bl-emb-2dess
466,https://www.agillemed.com.br/mimpara-30mg-cx-30-com-rev
467,https://www.agillemed.com.br/clomid-50mg-c-10comp
468,https://www.agillemed.com.br/efurix-50mg-g-creme-15g
469,https://www.agillemed.com.br/genlibbs-200-mg-ct-1-fa
470,https://www.agillemed.com.br/genlibbs-1g-po-liof-inj-fa
471,https://www.agillemed.com.br/eprex-40-000ui-sol-inj-1ser-x-1-0ml-disp-seg
472,https://www.agillemed.com.br/navelbine-50mg-sol-inj-5-ml
473,https://www.agillemed.com.br/bortezomibe-3-5-mg-c-1-fr-amp
474,https://www.agillemed.com.br/baraclude-0-5mg-com-30-comprimidos
475,https://www.agillemed.com.br/ovidrel-f-250-mg-0-5-ml-c-1-ser-agulha
476,https://www.agillemed.com.br/fauldcita-1g-sol-inj-fa-x-10ml
477,https://www.agillemed.com.br/docelibbs-80mg-ml-sol-inj-fa-x-2ml-dil-x-6ml
478,https://www.agillemed.com.br/afinitor-2-5mg-cx-30-comp
479,https://www.agillemed.com.br/versa-20mg-sol-inj-2x0-2ml-disp-seg
480,https://www.agillemed.com.br/xolair-150mg-com-1fra-e-dil-2ml
481,https://www.agillemed.com.br/certican-0-75mg-cx-60-comp
482,https://www.agillemed.com.br/zedora-150mg-po-liof-1-fa
483,https://www.agillemed.com.br/zytiga-500-mg-frasco-com-60-comprimidos-rev
484,https://www.agillemed.com.br/ciclosporina-m-emulsao-100mg-com-50-comprimidos
485,https://www.agillemed.com.br/vidaza-po-liofilo-100mg-cx-c-1-f-a
486,https://www.agillemed.com.br/enbrel-25mg-po-4est-fa-ser-pree-dil-1ml-agu-adap-2
487,https://www.agillemed.com.br/afinitor-5mg-com-30-comprimidos
488,https://www.agillemed.com.br/xeloda-150mg-com-60-comprimidos
489,https://www.agillemed.com.br/afinitor-10mg-com-30-comprimidos
490,https://www.agillemed.com.br/fauldleuco-300mg-c-1-fra-x-30ml
491,https://www.agillemed.com.br/fauldacar-600mg-c-1-fra
492,https://www.agillemed.com.br/fauldleuco-50mg-c-1-fra-x-5ml
493,https://www.agillemed.com.br/zolibbs-4mg-c-1-fra-x-5ml
494,https://www.agillemed.com.br/mesna-100mg-ml-sol-inj-50fa-x-4ml
495,https://www.agillemed.com.br/choriomon-m-5000ui-po-sol-inj-cx-fa-dil-amp-x-1ml
496,https://www.agillemed.com.br/mesilato-de-imatinibe-100mg-com-60-comprimidos
497,https://www.agillemed.com.br/cloridrato-de-irinotecano-100mg-10fra-x-5ml-g
498,https://www.agillemed.com.br/sandimmun-neoral-50mg-com-50-capsulas
499,https://www.agillemed.com.br/neo-decapeptyl-lp-11-25mg-com-1fra-e-dil-2ml
500,https://www.agillemed.com.br/eligard-22-5mg-com-1fra-e-kit-adm
501,https://www.agillemed.com.br/noripurum-iv-100mg-5ml-5amp-x-5ml
502,https://www.agillemed.com.br/oxaliplatina-100mg-c-10-fra-g
503,https://www.agillemed.com.br/oxaliplatina-50mg-c-10-fra-g
504,https://www.agillemed.com.br/citostal-40mg-com-5-comprimidos
505,https://www.agillemed.com.br/citostal-10mg-com-5-comprimidos
506,https://www.agillemed.com.br/pamidronato-dissodico-90mg-com-1fra-e-dil-10ml
507,https://www.agillemed.com.br/alfaepoetina-4-000ui-com-1fra-x-1ml
508,https://www.agillemed.com.br/casodex-50mg-com-28-comprimidos
509,https://www.agillemed.com.br/acetato-desmopressina-0-1mg-ml-1fra-x-2-5ml-g
510,https://www.agillemed.com.br/paclitaxel-300mg-1fra-x-50ml-g
511,https://www.agillemed.com.br/cloridrato-de-gencitabina-1000mg-1fra-x-50ml-g
512,https://www.agillemed.com.br/cisplatina-10mg-1fra-x-10ml-g
513,https://www.agillemed.com.br/hytas-500mg-1fra-x-5ml
514,https://www.agillemed.com.br/hytas-50mg-1fra-x-2ml
515,https://www.agillemed.com.br/citarabina-100mg-1fra-x-1ml-g
516,https://www.agillemed.com.br/taxofen-20mg-com-30-comprimidos
517,https://www.agillemed.com.br/taxilan-100mg-1fra-x-16-7ml
518,https://www.agillemed.com.br/c-platin-50mg-1fra-x-50ml
519,https://www.agillemed.com.br/c-platin-10mg-1fra-x-20ml
520,https://www.agillemed.com.br/citarax-500mg-10fra-x-10ml
521,https://www.agillemed.com.br/citarax-100mg-10fra-x-5ml
522,https://www.agillemed.com.br/b-platin-150mg-com-1fra-x-15ml
523,https://www.agillemed.com.br/b-platin-50mg-com-1fra-x-5ml
524,https://www.agillemed.com.br/ifosfamida-1000mg-c-10-fra-g
525,https://www.agillemed.com.br/folinato-de-calcio-50mg-c-50-fra-g
526,https://www.agillemed.com.br/cloridrato-de-doxorrubicina-50mg-c-10-fra-g
527,https://www.agillemed.com.br/navelbine-10mg-1fra-x-1ml
528,https://www.agillemed.com.br/xeloda-500mg-com-120-comprimidos
529,https://www.agillemed.com.br/noxx-40mg-solucao-injetavel-2-seringas-preenchidas-0-4ml-sist-seguranca
530,https://www.agillemed.com.br/noxx-100mg-solucao-injetavel-2-seringas-preenchidas-1ml-sist-seguranca
